Customer_ID,Tenure_Months,Monthly_Charges,Total_Charges,Data_GB_Per_Month,Support_Tickets_Last_Month,International_Plan,Voicemail_Plan,Paperless_Billing,Service_Tier,Customer_Priority,Payment_Method,Contract_Type,Region,Churn
CUST00912,29,93.87,2631.82,5.7,2.0,No,No,Enrolled,Basic,,Mailed Check,Two Year,Midwest,No
CUST00913,54,80.23,,,4.0,Yes,,,,VIP,Bank Transfer,Month-to-Month,,Yes
CUST00914,15,37.95,643.08,28.3,1.0,No,No,Enrolled,Basic,High,Electronic Check,Two Year,Northeast,No
CUST00915,15,84.16,1371.39,6.9,0.0,Yes,No,Enrolled,Premium,,Electronic Check,Two Year,Southeast,No
CUST00916,61,86.27,4952.58,8.5,1.0,No,No,Not Enrolled,Premium,Medium,Mailed Check,Month-to-Month,West,No
CUST00917,51,25.68,1279.77,,2.0,No,No,Not Enrolled,Basic,Medium,Electronic Check,Two Year,Northeast,No
CUST00918,59,88.94,5640.54,34.9,2.0,Yes,Yes,Enrolled,Premium,Medium,Electronic Check,One Year,West,No
CUST00919,1,78.24,0.0,5.8,1.0,No,No,Not Enrolled,Standard,Low,Electronic Check,Month-to-Month,Northeast,Yes
CUST00920,25,72.54,1804.91,50.0,4.0,No,,Not Enrolled,Enterprise,Medium,Credit Card,Two Year,Southeast,No
CUST00921,2,60.8,99.69,13.1,,Yes,No,Not Enrolled,Enterprise,,Bank Transfer,Two Year,Midwest,No
CUST00922,42,99.98,4075.32,6.9,2.0,No,No,Enrolled,Enterprise,Medium,Bank Transfer,Month-to-Month,Northeast,No
CUST00923,4,62.29,118.15,8.4,4.0,No,Yes,Enrolled,Standard,Low,Bank Transfer,Two Year,Northeast,No
CUST00924,4,81.27,240.34,50.0,1.0,No,Yes,Enrolled,Standard,,Bank Transfer,Month-to-Month,Northeast,No
CUST00925,9,68.45,654.68,44.4,3.0,No,Yes,Enrolled,Standard,,,Month-to-Month,Northeast,Yes
CUST00926,2,88.41,154.19,3.1,3.0,Yes,Yes,Enrolled,Enterprise,Low,Mailed Check,Month-to-Month,Southwest,Yes
CUST00927,57,52.88,2694.45,5.9,0.0,No,No,Enrolled,Standard,VIP,Electronic Check,Two Year,Southeast,No
CUST00928,5,88.51,454.91,,2.0,Yes,Yes,Enrolled,Standard,Low,Bank Transfer,Month-to-Month,Southeast,No
CUST00929,16,99.31,1504.39,4.1,0.0,Yes,No,Not Enrolled,Premium,Low,Credit Card,Month-to-Month,Southeast,No
CUST00930,27,69.28,,10.5,3.0,No,,,,Low,,Two Year,,No
CUST00931,42,41.2,1724.99,50.0,2.0,No,No,Enrolled,Premium,Low,Electronic Check,One Year,Northeast,No
CUST00932,9,77.03,668.14,1.2,2.0,No,No,Not Enrolled,Standard,,Mailed Check,Month-to-Month,Southwest,No
CUST00933,32,95.45,3207.41,8.2,3.0,No,Yes,Enrolled,Standard,,Bank Transfer,One Year,West,No
CUST00934,49,68.31,,4.9,,No,,,Standard,VIP,Bank Transfer,Month-to-Month,,Yes
CUST00935,17,32.56,600.38,19.2,0.0,No,No,Enrolled,Basic,Low,Mailed Check,Month-to-Month,Southeast,Yes
CUST00936,60,110.32,6602.62,7.7,1.0,No,No,Enrolled,Enterprise,,Credit Card,Month-to-Month,Northeast,No
CUST00937,22,62.15,1231.33,2.1,3.0,Yes,Yes,Enrolled,Enterprise,,Credit Card,Two Year,Southeast,No
CUST00938,15,76.52,1120.98,1.9,0.0,No,Yes,Enrolled,Standard,High,Mailed Check,One Year,Northeast,No
CUST00939,14,74.09,983.39,4.3,2.0,Yes,No,Not Enrolled,Standard,,Bank Transfer,Month-to-Month,West,No
CUST00940,18,52.96,971.74,0.7,0.0,No,Yes,Enrolled,Standard,Medium,Credit Card,Month-to-Month,West,Yes
CUST00941,56,100.68,5560.96,18.4,1.0,No,Yes,Not Enrolled,Premium,Low,Mailed Check,Month-to-Month,Southeast,No
CUST00942,11,85.7,1076.56,4.3,1.0,No,No,Not Enrolled,Standard,Low,Electronic Check,Month-to-Month,Southwest,No
CUST00943,21,60.47,1352.05,3.3,0.0,No,Yes,Not Enrolled,Basic,Low,Electronic Check,Month-to-Month,West,No
CUST00944,3,90.44,316.33,15.4,1.0,No,No,Enrolled,Standard,Medium,Credit Card,One Year,Southeast,No
CUST00945,18,45.22,953.07,7.5,1.0,Yes,No,Enrolled,Premium,Low,Credit Card,Two Year,Southeast,No
CUST00946,18,104.82,1973.45,,3.0,Yes,Yes,Enrolled,Premium,Medium,Credit Card,Month-to-Month,Northeast,No
CUST00947,1,55.87,,40.8,0.0,Yes,Yes,Not Enrolled,Premium,Low,Electronic Check,One Year,Southeast,Yes
CUST00948,33,86.38,2789.03,9.3,3.0,Yes,No,Not Enrolled,Premium,Medium,Bank Transfer,One Year,Southeast,Yes
CUST00949,35,28.24,1040.38,14.0,2.0,No,Yes,Enrolled,Standard,Low,Mailed Check,One Year,Southwest,No
CUST00950,10,54.94,561.05,3.9,3.0,Yes,Yes,Enrolled,Enterprise,,Mailed Check,Month-to-Month,Southeast,No
CUST00951,2,89.05,242.07,2.4,0.0,Yes,No,Enrolled,Premium,,Mailed Check,Two Year,Southwest,No
CUST00952,33,82.51,,,,No,,Enrolled,Enterprise,High,,One Year,Midwest,No
CUST00953,13,108.22,1412.07,5.7,2.0,No,No,Enrolled,Enterprise,,Mailed Check,Two Year,Northeast,No
CUST00954,7,93.14,529.02,50.0,1.0,Yes,Yes,Not Enrolled,Standard,,Bank Transfer,One Year,Midwest,Yes
CUST00955,2,34.08,65.43,1.1,0.0,Yes,No,Not Enrolled,Standard,Medium,Mailed Check,Month-to-Month,Southwest,Yes
CUST00956,26,63.65,1763.59,6.9,2.0,No,No,Enrolled,Standard,Low,Bank Transfer,Two Year,West,No
CUST00957,30,48.23,1517.35,2.0,1.0,Yes,Yes,Not Enrolled,Standard,,Mailed Check,Month-to-Month,Southeast,Yes
CUST00958,14,68.73,1007.4,50.0,2.0,No,Yes,Enrolled,Standard,,Bank Transfer,Two Year,West,No
CUST00959,11,74.14,900.67,5.6,3.0,No,No,Not Enrolled,Enterprise,Medium,Electronic Check,Month-to-Month,West,No
CUST00960,22,39.34,844.77,13.0,4.0,No,No,Enrolled,Basic,,,One Year,West,No
CUST00961,5,68.03,292.35,2.3,,No,No,Not Enrolled,Basic,,Credit Card,Month-to-Month,West,No
CUST00962,6,76.91,445.24,5.2,3.0,No,Yes,Not Enrolled,Standard,Low,Bank Transfer,Two Year,Northeast,No
CUST00963,3,68.63,172.01,50.0,2.0,Yes,No,Enrolled,Standard,,Credit Card,One Year,Northeast,Yes
CUST00964,10,72.81,639.7,6.1,1.0,No,No,Enrolled,Premium,,Bank Transfer,Month-to-Month,Southeast,No
CUST00965,12,41.15,575.47,31.4,3.0,No,No,Enrolled,Standard,Low,Electronic Check,One Year,Northeast,Yes
CUST00966,13,65.63,884.98,14.5,3.0,No,No,Not Enrolled,Standard,Low,Electronic Check,Month-to-Month,Southeast,No
CUST00967,23,81.55,1749.46,3.7,1.0,No,No,Enrolled,Standard,Medium,Credit Card,Month-to-Month,Southeast,No
CUST00968,5,67.6,412.64,9.8,1.0,Yes,Yes,Not Enrolled,Basic,VIP,Credit Card,Month-to-Month,Midwest,Yes
CUST00969,18,77.51,1497.16,0.6,3.0,No,No,Enrolled,Premium,Low,Mailed Check,One Year,Midwest,No
CUST00970,16,121.55,1800.69,13.4,3.0,No,Yes,Enrolled,Premium,Medium,Bank Transfer,Month-to-Month,Midwest,No
CUST00971,4,99.29,318.88,11.0,2.0,No,No,Not Enrolled,Enterprise,Low,Credit Card,One Year,Southwest,No
CUST00972,41,75.32,3303.33,4.4,0.0,No,No,Enrolled,Premium,High,Mailed Check,Two Year,West,No
CUST00973,5,32.73,180.37,8.0,1.0,No,No,Enrolled,Basic,Low,Credit Card,Two Year,Midwest,No
CUST00974,19,53.72,1195.96,8.2,2.0,No,Yes,Not Enrolled,Basic,Medium,Bank Transfer,One Year,Southwest,Yes
CUST00975,35,41.52,1504.51,18.5,0.0,Yes,Yes,Not Enrolled,Basic,Low,Bank Transfer,One Year,West,No
CUST00976,22,59.02,1385.08,9.7,0.0,No,No,Enrolled,Standard,,Credit Card,One Year,Southwest,No
CUST00977,1,72.79,,10.3,0.0,No,No,Not Enrolled,Enterprise,Medium,Credit Card,Month-to-Month,Northeast,No
CUST00978,21,54.38,1119.44,2.7,2.0,No,No,Enrolled,Standard,Medium,Electronic Check,Two Year,Southeast,No
CUST00979,17,79.99,1305.87,11.6,0.0,No,Yes,Enrolled,Standard,Low,Bank Transfer,Month-to-Month,Southeast,Yes
CUST00980,51,93.63,5221.88,8.8,0.0,No,No,Not Enrolled,Standard,Medium,Electronic Check,Month-to-Month,Midwest,No
CUST00981,41,82.17,3165.69,13.1,0.0,No,Yes,Enrolled,Standard,Medium,Electronic Check,Month-to-Month,West,No
CUST00982,6,59.65,398.86,23.9,2.0,No,Yes,Not Enrolled,Premium,,Credit Card,One Year,Midwest,No
CUST00983,13,91.71,,,2.0,No,,Not Enrolled,,Low,,One Year,,No
CUST00984,42,56.07,2122.44,1.6,1.0,No,No,Enrolled,Standard,High,Electronic Check,Month-to-Month,Midwest,Yes
CUST00985,1,80.5,64.74,15.3,2.0,No,Yes,Enrolled,Basic,,Bank Transfer,Month-to-Month,Northeast,No
CUST00986,10,43.94,508.49,5.2,0.0,No,Yes,Not Enrolled,Basic,,Mailed Check,One Year,Southeast,No
CUST00987,38,80.75,3168.86,3.6,0.0,No,No,Not Enrolled,Basic,Medium,Bank Transfer,Two Year,Southwest,No
CUST00988,5,68.27,396.38,,1.0,No,Yes,Not Enrolled,Premium,,Credit Card,Month-to-Month,West,Yes
CUST00989,13,90.43,1283.92,2.3,2.0,No,No,Enrolled,Enterprise,,Credit Card,One Year,Midwest,No
CUST00990,4,69.7,280.23,,0.0,No,Yes,Not Enrolled,Standard,,Credit Card,Month-to-Month,West,Yes
CUST00991,17,82.53,1563.41,2.4,2.0,No,No,Not Enrolled,Enterprise,Low,Electronic Check,Two Year,West,No
CUST00992,2,34.91,117.46,47.1,2.0,No,No,Enrolled,Basic,Medium,Bank Transfer,One Year,West,No
CUST00993,16,79.9,1435.33,13.1,1.0,No,No,Enrolled,Premium,Low,Bank Transfer,Month-to-Month,West,Yes
CUST00994,26,88.98,2423.13,2.4,1.0,No,No,Not Enrolled,Basic,High,Credit Card,One Year,West,No
CUST00995,11,52.32,481.97,11.0,3.0,No,No,Enrolled,Standard,Low,Bank Transfer,Month-to-Month,Northeast,No
CUST00996,45,90.15,3766.68,4.2,3.0,No,Yes,Not Enrolled,Standard,,Mailed Check,Two Year,Midwest,No
CUST00997,17,101.26,1729.41,5.2,3.0,No,Yes,Not Enrolled,Standard,Low,Credit Card,Two Year,Midwest,No
CUST00998,6,112.83,677.95,22.7,4.0,Yes,No,Enrolled,Enterprise,Low,Credit Card,Month-to-Month,West,Yes
CUST00999,22,96.76,2057.82,1.8,1.0,Yes,Yes,Not Enrolled,Premium,,Credit Card,One Year,Southwest,No
CUST01000,7,47.54,368.34,3.9,1.0,No,No,Not Enrolled,Standard,,Credit Card,One Year,Northeast,No
