Customer_ID,Age,Annual_Income,Days_Since_Last_Purchase,Total_Spend,Has_Premium_Membership,Email_Subscriber,Used_Coupon,Customer_Satisfaction,Education_Level,Loyalty_Tier,Preferred_Category,Region,Payment_Method
1967,27,,57.0,0.0,No,Subscribed,Yes,Very Dissatisfied,Master's,Platinum,Sports,West,PayPal
1968,57,408.2,83.0,63.38,No,Not Subscribed,No,,High School,Bronze,Books,West,Debit Card
1969,35,397.7,,0.0,No,Not Subscribed,Yes,Satisfied,High School,Bronze,Clothing,Central,Credit Card
1970,18,882.6,15.0,185.15,Yes,Subscribed,Yes,Satisfied,Bachelor's,Silver,Books,Central,Debit Card
1971,37,638.2,2.0,0.0,No,Not Subscribed,Yes,Very Satisfied,Bachelor's,Bronze,Sports,Central,Credit Card
1972,27,76.6,7.0,172.91,No,Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,East,Credit Card
1973,45,662.6,8.0,0.0,Yes,Subscribed,Yes,Satisfied,Master's,Bronze,Home & Garden,Central,PayPal
1974,27,502.4,19.0,67.55,No,Subscribed,No,Very Satisfied,High School,Bronze,Clothing,West,Debit Card
1975,30,442.0,9.0,138.72,Yes,Subscribed,No,Satisfied,Bachelor's,Bronze,Home & Garden,Central,Bank Transfer
1976,18,354.1,3.0,0.0,Yes,,Yes,Neutral,Master's,Bronze,Electronics,North,Debit Card
1977,30,877.5,5.0,193.55,Yes,Not Subscribed,No,Dissatisfied,High School,Bronze,Home & Garden,Central,Bank Transfer
1978,18,789.3,5.0,0.0,No,Subscribed,No,Satisfied,Master's,Platinum,Electronics,East,Credit Card
1979,18,281.1,108.0,177.53,No,Subscribed,No,Satisfied,PhD,Platinum,Sports,West,Credit Card
1980,44,570.7,43.0,80.07,No,Subscribed,No,Satisfied,High School,Bronze,Sports,North,PayPal
1981,44,,103.0,0.0,No,Not Subscribed,Yes,Satisfied,High School,Silver,Electronics,South,Credit Card
1982,40,195.4,17.0,0.0,No,Not Subscribed,No,Satisfied,Bachelor's,Bronze,Clothing,South,Debit Card
1983,23,306.9,10.0,95.51,No,Subscribed,Yes,Very Satisfied,Master's,Bronze,Clothing,South,Debit Card
1984,34,750.0,48.0,0.0,No,Subscribed,Yes,,Bachelor's,Bronze,Home & Garden,North,Bank Transfer
1985,35,791.9,12.0,0.0,No,Subscribed,Yes,Dissatisfied,Bachelor's,Gold,Clothing,West,Credit Card
1986,21,608.2,11.0,10.02,Yes,Subscribed,Yes,Very Satisfied,Master's,Gold,Home & Garden,North,PayPal
1987,53,690.7,8.0,0.0,Yes,Subscribed,No,Neutral,High School,Bronze,Clothing,South,PayPal
1988,46,609.3,4.0,238.3,No,Subscribed,Yes,Satisfied,Master's,Bronze,Electronics,North,Credit Card
1989,32,304.2,9.0,0.0,No,Subscribed,No,Very Satisfied,Bachelor's,Bronze,Electronics,East,PayPal
1990,35,579.3,13.0,138.87,Yes,Subscribed,No,Satisfied,Bachelor's,Bronze,Electronics,South,PayPal
1991,38,722.6,34.0,36.43,Yes,Subscribed,No,Satisfied,Master's,Bronze,Sports,South,PayPal
1992,18,,2.0,0.0,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Books,East,Credit Card
1993,32,912.3,7.0,30.47,No,Not Subscribed,No,Neutral,High School,Silver,Clothing,West,Credit Card
1994,27,683.7,50.0,134.83,No,Subscribed,Yes,Neutral,Bachelor's,Bronze,Clothing,North,PayPal
1995,23,551.9,5.0,3.23,No,Subscribed,Yes,Satisfied,Bachelor's,Gold,Electronics,North,Credit Card
1996,32,849.5,13.0,161.5,No,Subscribed,No,Satisfied,High School,Silver,Home & Garden,South,Credit Card
1997,57,440.0,60.0,131.21,No,Subscribed,Yes,Satisfied,PhD,Bronze,Electronics,Central,Credit Card
1998,43,263.3,5.0,124.45,No,Not Subscribed,Yes,Neutral,High School,Silver,Home & Garden,South,Credit Card
1999,28,405.3,3.0,0.0,Yes,Subscribed,No,Satisfied,Bachelor's,Silver,Books,East,Credit Card
2000,42,285.9,,0.0,No,Not Subscribed,Yes,Satisfied,Bachelor's,Bronze,Electronics,South,Credit Card
